,Outcome,Sex_Intact Female,Sex_Intact Male,Sex_Neutered Male,Sex_Spayed Female,Sex_Unknown,AnimalType_Cat,AnimalType_Dog,HasName_Yes,HasName_No,Age_in_Months,Colors,Breeds
23571,Return_to_owner,0,0,0,1,0,0,1,1,0,10.0,BiColor,Mix
23572,Adoption,0,0,0,1,0,1,0,1,0,2.0,Black,Mix
23573,Transfer,0,0,1,0,0,1,0,1,0,24.0,BiColor,Mix
23574,Transfer,1,0,0,0,0,0,1,0,1,12.0,BiColor,Mix
23575,Return_to_owner,0,0,1,0,0,0,1,1,0,48.0,Buff,Purebreed
23576,Adoption,0,0,0,1,0,0,1,1,0,10.0,BiColor,Mix
23577,Adoption,0,0,0,1,0,1,0,1,0,2.0,Tabby,Mix
23578,Euthanasia,1,0,0,0,0,1,0,0,1,60.0,Tabby,Mix
23579,Adoption,0,0,0,1,0,1,0,1,0,2.0,Tabby,Mix
23580,Transfer,0,0,1,0,0,1,0,0,1,3.0,Tabby,Mix
23581,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23582,Adoption,0,0,1,0,0,0,1,1,0,72.0,Sable,Purebreed
23583,Adoption,0,0,1,0,0,0,1,0,1,1.0,Tricolor,Mix
23584,Euthanasia,0,1,0,0,0,0,1,1,0,72.0,BiColor,Hybrid
23585,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Purebreed
23586,Adoption,1,0,0,0,0,1,0,1,0,1.0,Lynx Point,Mix
23587,Transfer,0,1,0,0,0,0,1,1,0,132.0,White,Mix
23588,Transfer,1,0,0,0,0,1,0,1,0,4.0,Black,Mix
23589,Transfer,0,0,0,1,0,1,0,1,0,10.0,Tabby,Mix
23590,Adoption,0,0,1,0,0,0,1,1,0,108.0,White,Mix
23591,Transfer,0,1,0,0,0,1,0,0,1,1.0,Tabby,Mix
23592,Transfer,0,0,0,1,0,0,1,0,1,5.0,BiColor,Hybrid
23593,Return_to_owner,0,0,0,1,0,0,1,1,0,120.0,BiColor,Hybrid
23594,Transfer,0,0,0,0,1,1,0,0,1,0.25,Tortie,Mix
23595,Adoption,0,0,0,1,0,0,1,1,0,2.0,Brown Brindle,Hybrid
23596,Transfer,1,0,0,0,0,0,1,1,0,36.0,BiColor,Purebreed
23597,Transfer,0,0,1,0,0,0,1,1,0,96.0,BiColor,Purebreed
23598,Adoption,0,0,0,1,0,0,1,1,0,12.0,Other,Mix
23599,Adoption,0,0,1,0,0,1,0,1,0,72.0,BiColor,Mix
23600,Adoption,0,0,1,0,0,1,0,1,0,120.0,BiColor,Mix
23601,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23602,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23603,Transfer,0,0,0,0,1,1,0,0,1,1.0,Black,Mix
23604,Return_to_owner,0,0,0,1,0,0,1,1,0,96.0,BiColor,Mix
23605,Adoption,0,0,0,1,0,1,0,1,0,2.0,Tabby,Mix
23606,Return_to_owner,0,0,0,1,0,0,1,1,0,48.0,BiColor,Mix
23607,Euthanasia,0,0,1,0,0,1,0,0,1,120.0,Tabby,Mix
23608,Adoption,0,0,0,1,0,0,1,1,0,120.0,White,Mix
23609,Transfer,0,0,1,0,0,1,0,1,0,12.0,Other,Mix
23610,Adoption,0,0,0,1,0,0,1,1,0,1.0,BiColor,Mix
23611,Transfer,0,0,0,0,1,1,0,0,1,0.0,Blue,Mix
23612,Return_to_owner,0,0,1,0,0,0,1,1,0,36.0,BiColor,Purebreed
23613,Return_to_owner,0,0,0,1,0,1,0,1,0,144.0,BiColor,Mix
23614,Adoption,0,0,0,1,0,1,0,1,0,9.0,Tabby,Mix
23615,Transfer,0,0,0,0,1,1,0,0,1,0.25,Tabby,Mix
23616,Transfer,0,0,1,0,0,1,0,0,1,24.0,BiColor,Mix
23617,Adoption,0,0,1,0,0,1,0,1,0,2.0,Tabby,Mix
23618,Transfer,0,0,1,0,0,1,0,1,0,4.0,Tabby,Mix
23619,Transfer,0,0,0,0,1,1,0,0,1,24.0,BiColor,Mix
23620,Return_to_owner,1,0,0,0,0,0,1,1,0,36.0,BiColor,Mix
23621,Transfer,0,0,1,0,0,1,0,0,1,3.0,Other,Mix
23622,Transfer,0,1,0,0,0,0,1,1,0,3.0,BiColor,Hybrid
23623,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Hybrid
23624,Adoption,0,0,0,1,0,0,1,0,1,12.0,White,Mix
23625,Transfer,0,0,1,0,0,1,0,1,0,60.0,Blue,Mix
23626,Adoption,0,0,1,0,0,1,0,1,0,4.0,Black,Mix
23627,Transfer,1,0,0,0,0,1,0,0,1,84.0,Tabby,Mix
23628,Transfer,1,0,0,0,0,1,0,0,1,12.0,Torbie,Mix
23629,Transfer,1,0,0,0,0,1,0,0,1,0.5,Tabby,Mix
23630,Transfer,0,0,1,0,0,0,1,1,0,4.0,Sable,Hybrid
23631,Adoption,0,0,1,0,0,1,0,1,0,10.0,Black,Hybrid
23632,Adoption,0,0,0,1,0,0,1,0,1,60.0,Other,Purebreed
23633,Transfer,0,1,0,0,0,1,0,1,0,1.0,Black,Mix
23634,Transfer,1,0,0,0,0,0,1,1,0,24.0,BiColor,Mix
23635,Adoption,0,0,1,0,0,1,0,1,0,2.0,Black,Mix
23636,Transfer,0,1,0,0,0,1,0,1,0,6.0,Blue,Mix
23637,Adoption,0,0,1,0,0,0,1,1,0,60.0,BiColor,Mix
23638,Return_to_owner,0,0,0,1,0,0,1,1,0,108.0,BiColor,Mix
23639,Transfer,0,0,0,1,0,0,1,1,0,60.0,BiColor,Mix
23640,Transfer,1,0,0,0,0,1,0,0,1,0.5,BiColor,Mix
23641,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23642,Transfer,0,0,1,0,0,0,1,1,0,96.0,BiColor,Mix
23643,Adoption,0,0,0,1,0,1,0,1,0,2.0,Tabby,Mix
23644,Transfer,1,0,0,0,0,1,0,1,0,2.0,BiColor,Mix
23645,Adoption,0,0,0,1,0,0,1,1,0,12.0,Black,Hybrid
23646,Adoption,0,0,1,0,0,1,0,1,0,5.0,Black,Mix
23647,Transfer,0,0,0,1,0,0,1,1,0,72.0,BiColor,Mix
23648,Adoption,0,0,1,0,0,0,1,1,0,60.0,BiColor,Mix
23649,Return_to_owner,0,0,0,1,0,0,1,1,0,84.0,Black,Mix
23650,Return_to_owner,1,0,0,0,0,0,1,1,0,84.0,Brown,Mix
23651,Adoption,0,0,1,0,0,0,1,1,0,84.0,BiColor,Mix
23652,Return_to_owner,0,0,1,0,0,1,0,1,0,72.0,Tabby,Mix
23653,Transfer,0,1,0,0,0,1,0,0,1,0.75,Tabby,Mix
23654,Adoption,0,0,1,0,0,1,0,0,1,3.0,Lynx Point,Mix
23655,Transfer,0,0,1,0,0,1,0,0,1,24.0,Tabby,Mix
23656,Euthanasia,0,1,0,0,0,1,0,1,0,204.0,Black,Mix
23657,Adoption,0,0,0,1,0,1,0,1,0,72.0,BiColor,Mix
23658,Adoption,0,0,1,0,0,1,0,1,0,2.0,BiColor,Mix
23659,Return_to_owner,0,0,1,0,0,1,0,1,0,72.0,Tabby,Mix
23660,Transfer,0,0,0,0,1,1,0,0,1,0.0,Other,Mix
23661,Transfer,0,0,1,0,0,1,0,1,0,2.0,Tabby,Mix
23662,Adoption,0,0,1,0,0,1,0,1,0,2.0,BiColor,Mix
23663,Transfer,0,1,0,0,0,1,0,0,1,0.75,Tabby,Mix
23664,Transfer,0,1,0,0,0,0,1,1,0,24.0,BiColor,Purebreed
23665,Return_to_owner,0,0,0,1,0,0,1,1,0,48.0,Brown,Purebreed
23666,Adoption,0,0,0,1,0,0,1,1,0,24.0,BiColor,Hybrid
23667,Return_to_owner,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23668,Transfer,0,0,1,0,0,1,0,1,0,6.0,Black,Mix
23669,Adoption,0,0,1,0,0,1,0,0,1,2.0,Blue,Mix
23670,Transfer,0,0,1,0,0,0,1,0,1,12.0,BiColor,Hybrid
23671,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23672,Euthanasia,1,0,0,0,0,0,1,0,1,12.0,Black,Mix
23673,Transfer,1,0,0,0,0,1,0,0,1,7.0,Black,Mix
23674,Adoption,0,0,1,0,0,1,0,1,0,4.0,Black,Purebreed
23675,Transfer,0,0,1,0,0,0,1,1,0,12.0,Tan,Mix
23676,Adoption,0,0,0,1,0,0,1,1,0,3.0,BiColor,Mix
23677,Return_to_owner,0,1,0,0,0,0,1,1,0,6.0,Red,Mix
23678,Return_to_owner,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23679,Euthanasia,0,1,0,0,0,1,0,0,1,24.0,BiColor,Mix
23680,Transfer,0,0,0,0,1,1,0,0,1,0.0,BiColor,Mix
23681,Adoption,0,0,0,1,0,0,1,1,0,84.0,BiColor,Mix
23682,Adoption,0,0,1,0,0,0,1,1,0,4.0,BiColor,Mix
23683,Return_to_owner,1,0,0,0,0,0,1,0,1,2.0,BiColor,Hybrid
23684,Adoption,0,0,1,0,0,1,0,1,0,36.0,Black,Mix
23685,Return_to_owner,0,0,0,1,0,0,1,1,0,144.0,BiColor,Mix
23686,Adoption,0,0,0,1,0,1,0,1,0,12.0,Black,Mix
23687,Transfer,0,0,0,1,0,0,1,0,1,1.0,BiColor,Mix
23688,Adoption,0,0,0,1,0,1,0,0,1,2.0,BiColor,Mix
23689,Return_to_owner,0,0,1,0,0,0,1,1,0,48.0,BiColor,Mix
23690,Adoption,0,0,1,0,0,1,0,0,1,2.0,Black,Mix
23691,Transfer,1,0,0,0,0,0,1,0,1,3.0,Black,Mix
23692,Transfer,0,0,0,1,0,1,0,0,1,2.0,Torbie,Mix
23693,Transfer,1,0,0,0,0,0,1,1,0,12.0,BiColor,Mix
23694,Transfer,1,0,0,0,0,1,0,0,1,24.0,BiColor,Mix
23695,Transfer,0,1,0,0,0,1,0,0,1,12.0,Tabby,Mix
23696,Adoption,0,0,1,0,0,0,1,0,1,2.0,BiColor,Purebreed
23697,Transfer,1,0,0,0,0,0,1,0,1,0.0,BiColor,Mix
23698,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Purebreed
23699,Return_to_owner,1,0,0,0,0,0,1,0,1,36.0,White,Mix
23700,Transfer,1,0,0,0,0,1,0,1,0,24.0,Black,Mix
23701,Adoption,0,0,0,1,0,1,0,1,0,24.0,Tabby,Mix
23702,Transfer,0,1,0,0,0,0,1,0,1,5.0,BiColor,Hybrid
23703,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23704,Adoption,0,0,0,1,0,1,0,1,0,2.0,BiColor,Mix
23705,Return_to_owner,0,0,0,1,0,0,1,1,0,72.0,Brown,Mix
23706,Transfer,0,0,1,0,0,1,0,1,0,48.0,White,Mix
23707,Return_to_owner,1,0,0,0,0,0,1,1,0,4.0,BiColor,Mix
23708,Adoption,0,0,0,1,0,1,0,1,0,2.0,Calico,Mix
23709,Transfer,0,1,0,0,0,1,0,0,1,0.75,BiColor,Mix
23710,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23711,Transfer,0,0,0,1,0,1,0,1,0,2.0,Black,Mix
23712,Adoption,0,0,1,0,0,0,1,1,0,10.0,BiColor,Mix
23713,Transfer,0,1,0,0,0,1,0,0,1,3.0,Tabby,Mix
23714,Transfer,0,0,1,0,0,0,1,1,0,24.0,Black,Mix
23715,Return_to_owner,0,0,1,0,0,0,1,1,0,36.0,BiColor,Mix
23716,Adoption,0,0,1,0,0,0,1,1,0,108.0,Brown,Mix
23717,Return_to_owner,0,0,0,1,0,0,1,1,0,36.0,BiColor,Mix
23718,Adoption,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23719,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23720,Transfer,0,1,0,0,0,0,1,0,1,1.0,BiColor,Hybrid
23721,Return_to_owner,0,0,0,1,0,0,1,1,0,24.0,BiColor,Hybrid
23722,Transfer,1,0,0,0,0,1,0,0,1,24.0,BiColor,Mix
23723,Adoption,0,0,1,0,0,1,0,1,0,2.0,Tabby,Mix
23724,Died,0,1,0,0,0,1,0,0,1,1.0,BiColor,Mix
23725,Transfer,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23726,Euthanasia,0,0,1,0,0,1,0,0,1,72.0,BiColor,Mix
23727,Return_to_owner,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23728,Transfer,0,0,0,1,0,1,0,1,0,108.0,Tortie,Mix
23729,Euthanasia,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23730,Adoption,0,0,1,0,0,0,1,0,1,48.0,Sable,Mix
23731,Transfer,1,0,0,0,0,1,0,0,1,4.0,Calico,Mix
23732,Adoption,0,0,0,1,0,0,1,1,0,132.0,Tan,Mix
23733,Adoption,0,0,0,1,0,1,0,0,1,4.0,Black,Mix
23734,Return_to_owner,1,0,0,0,0,0,1,1,0,144.0,Sable,Mix
23735,Return_to_owner,0,0,0,1,0,0,1,1,0,8.0,BiColor,Mix
23736,Adoption,0,0,0,1,0,1,0,1,0,3.0,Tabby,Mix
23737,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23738,Transfer,0,1,0,0,0,0,1,1,0,2.0,BiColor,Mix
23739,Adoption,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23740,Adoption,0,0,0,1,0,0,1,0,1,2.0,BiColor,Hybrid
23741,Adoption,0,0,0,1,0,0,1,1,0,36.0,Tan,Mix
23742,Return_to_owner,0,0,1,0,0,0,1,1,0,108.0,Yellow,Mix
23743,Return_to_owner,0,0,1,0,0,0,1,1,0,12.0,Brown,Mix
23744,Transfer,1,0,0,0,0,1,0,1,0,1.0,Black,Mix
23745,Adoption,0,0,1,0,0,1,0,1,0,5.0,BiColor,Mix
23746,Transfer,0,1,0,0,0,1,0,0,1,1.0,Tabby,Mix
23747,Transfer,0,0,0,1,0,0,1,1,0,24.0,White,Mix
23748,Transfer,1,0,0,0,0,1,0,1,0,2.0,Seal Point,Mix
23749,Transfer,1,0,0,0,0,1,0,0,1,12.0,Calico,Mix
23750,Return_to_owner,0,0,1,0,0,0,1,1,0,60.0,Yellow,Mix
23751,Adoption,0,0,0,1,0,0,1,1,0,12.0,Blue,Mix
23752,Adoption,0,0,0,1,0,1,0,1,0,2.0,Calico,Mix
23753,Return_to_owner,0,0,1,0,0,0,1,1,0,84.0,BiColor,Purebreed
23754,Died,0,1,0,0,0,1,0,0,1,1.0,BiColor,Mix
23755,Adoption,0,0,1,0,0,0,1,1,0,120.0,White,Hybrid
23756,Return_to_owner,0,0,1,0,0,0,1,1,0,96.0,BiColor,Mix
23757,Transfer,0,1,0,0,0,1,0,0,1,1.0,Tabby,Mix
23758,Transfer,0,0,1,0,0,0,1,1,0,12.0,BiColor,Hybrid
23759,Adoption,1,0,0,0,0,1,0,1,0,2.0,BiColor,Mix
23760,Adoption,0,0,0,1,0,1,0,0,1,3.0,Tabby,Mix
23761,Euthanasia,0,1,0,0,0,1,0,0,1,2.0,Tabby,Mix
23762,Return_to_owner,0,0,1,0,0,1,0,1,0,48.0,BiColor,Mix
23763,Adoption,0,0,1,0,0,1,0,1,0,1.0,BiColor,Mix
23764,Transfer,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23765,Adoption,0,0,0,1,0,1,0,1,0,2.0,BiColor,Mix
23766,Euthanasia,0,0,1,0,0,0,1,1,0,24.0,Brown,Mix
23767,Adoption,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23768,Adoption,0,0,0,1,0,1,0,1,0,3.0,Tabby,Mix
23769,Transfer,0,0,0,1,0,1,0,1,0,6.0,BiColor,Mix
23770,Transfer,0,1,0,0,0,0,1,1,0,1.0,Tan,Mix
23771,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23772,Adoption,0,0,1,0,0,1,0,1,0,2.0,BiColor,Mix
23773,Return_to_owner,0,0,1,0,0,1,0,1,0,7.0,Black,Mix
23774,Transfer,1,0,0,0,0,0,1,1,0,24.0,BiColor,Mix
23775,Transfer,1,0,0,0,0,1,0,1,0,1.0,Black,Mix
23776,Adoption,0,0,0,1,0,0,1,1,0,2.0,BiColor,Hybrid
23777,Transfer,0,0,0,1,0,0,1,1,0,5.0,Black,Hybrid
23778,Adoption,0,0,1,0,0,1,0,1,0,2.0,Tabby,Mix
23779,Transfer,0,0,1,0,0,0,1,1,0,48.0,BiColor,Mix
23780,Adoption,0,0,1,0,0,1,0,0,1,2.0,BiColor,Mix
23781,Transfer,1,0,0,0,0,1,0,1,0,2.0,Tabby,Mix
23782,Transfer,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23783,Adoption,0,0,1,0,0,0,1,1,0,36.0,BiColor,Mix
23784,Transfer,0,0,1,0,0,1,0,0,1,72.0,Tabby,Mix
23785,Transfer,0,0,0,1,0,0,1,1,0,36.0,BiColor,Purebreed
23786,Return_to_owner,0,0,1,0,0,0,1,1,0,48.0,BiColor,Purebreed
23787,Adoption,0,0,0,1,0,1,0,1,0,2.0,BiColor,Mix
23788,Adoption,0,0,1,0,0,1,0,1,0,144.0,Tabby,Purebreed
23789,Transfer,0,0,0,1,0,1,0,0,1,24.0,BiColor,Mix
23790,Transfer,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23791,Adoption,0,0,1,0,0,1,0,1,0,3.0,BiColor,Mix
23792,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Purebreed
23793,Adoption,0,0,1,0,0,0,1,1,0,36.0,BiColor,Hybrid
23794,Euthanasia,0,1,0,0,0,1,0,0,1,144.0,Tabby,Mix
23795,Transfer,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23796,Transfer,0,1,0,0,0,1,0,0,1,0.5,Black,Mix
23797,Died,0,1,0,0,0,1,0,1,0,1.0,Tabby,Mix
23798,Transfer,1,0,0,0,0,1,0,0,1,0.5,BiColor,Mix
23799,Transfer,0,1,0,0,0,1,0,0,1,0.25,BiColor,Mix
23800,Transfer,0,0,0,1,0,1,0,1,0,12.0,BiColor,Mix
23801,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Hybrid
23802,Return_to_owner,0,0,0,1,0,0,1,1,0,48.0,BiColor,Purebreed
23803,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23804,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Hybrid
23805,Return_to_owner,0,0,1,0,0,1,0,1,0,48.0,BiColor,Mix
23806,Transfer,0,0,1,0,0,1,0,1,0,3.0,Tabby,Mix
23807,Transfer,0,0,0,1,0,0,1,1,0,24.0,White,Mix
23808,Transfer,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23809,Transfer,1,0,0,0,0,1,0,0,1,12.0,BiColor,Mix
23810,Adoption,0,0,0,1,0,0,1,1,0,2.0,BiColor,Mix
23811,Transfer,1,0,0,0,0,1,0,0,1,4.0,Calico,Mix
23812,Transfer,0,0,1,0,0,1,0,1,0,36.0,Tabby,Mix
23813,Euthanasia,0,1,0,0,0,1,0,0,1,5.0,BiColor,Mix
23814,Return_to_owner,0,0,0,1,0,0,1,1,0,48.0,BiColor,Mix
23815,Adoption,0,0,0,1,0,0,1,1,0,60.0,BiColor,Mix
23816,Return_to_owner,0,0,1,0,0,0,1,1,0,60.0,Tricolor,Hybrid
23817,Transfer,0,0,1,0,0,0,1,1,0,120.0,BiColor,Purebreed
23818,Transfer,0,1,0,0,0,0,1,1,0,7.0,Tan,Mix
23819,Transfer,0,0,0,1,0,0,1,1,0,84.0,BiColor,Mix
23820,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23821,Return_to_owner,0,0,1,0,0,0,1,1,0,72.0,White,Mix
23822,Adoption,0,0,1,0,0,0,1,1,0,5.0,BiColor,Mix
23823,Adoption,0,0,1,0,0,0,1,1,0,24.0,Tan,Hybrid
23824,Transfer,0,0,0,1,0,1,0,1,0,2.0,Black,Mix
23825,Transfer,0,0,0,0,1,1,0,0,1,3.0,Black,Mix
23826,Transfer,0,0,0,0,1,1,0,0,1,8.0,BiColor,Mix
23827,Transfer,0,0,1,0,0,1,0,1,0,24.0,Tabby,Mix
23828,Adoption,0,0,1,0,0,0,1,1,0,5.0,Tan,Hybrid
23829,Return_to_owner,1,0,0,0,0,0,1,1,0,24.0,BiColor,Mix
23830,Return_to_owner,0,1,0,0,0,0,1,1,0,48.0,Black,Mix
23831,Adoption,0,0,1,0,0,0,1,1,0,12.0,Other,Hybrid
23832,Return_to_owner,0,0,0,1,0,0,1,1,0,180.0,BiColor,Mix
23833,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23834,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Mix
23835,Transfer,0,1,0,0,0,1,0,1,0,1.0,Black,Mix
23836,Transfer,0,0,1,0,0,0,1,1,0,2.0,BiColor,Mix
23837,Transfer,0,1,0,0,0,1,0,0,1,0.75,Tabby,Mix
23838,Return_to_owner,0,0,0,1,0,0,1,1,0,180.0,White,Mix
23839,Died,0,1,0,0,0,0,1,0,1,24.0,BiColor,Mix
23840,Adoption,1,0,0,0,0,1,0,1,0,2.0,Black,Mix
23841,Return_to_owner,0,1,0,0,0,0,1,1,0,72.0,BiColor,Mix
23842,Adoption,0,0,0,1,0,0,1,1,0,24.0,White,Mix
23843,Transfer,0,0,1,0,0,0,1,0,1,120.0,BiColor,Mix
23844,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23845,Transfer,1,0,0,0,0,1,0,1,0,2.0,BiColor,Mix
23846,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23847,Adoption,0,0,1,0,0,0,1,1,0,24.0,Black,Hybrid
23848,Euthanasia,0,0,1,0,0,0,1,1,0,144.0,White,Hybrid
23849,Adoption,0,0,0,1,0,0,1,0,1,8.0,Tan,Mix
23850,Transfer,0,0,0,1,0,1,0,1,0,4.0,BiColor,Mix
23851,Return_to_owner,0,0,1,0,0,0,1,1,0,48.0,BiColor,Hybrid
23852,Transfer,0,1,0,0,0,1,0,0,1,0.75,Tabby,Mix
23853,Transfer,0,1,0,0,0,1,0,0,1,9.0,Tabby,Mix
23854,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23855,Adoption,0,0,1,0,0,1,0,1,0,96.0,Tabby,Mix
23856,Transfer,1,0,0,0,0,1,0,0,1,24.0,Calico,Purebreed
23857,Adoption,0,0,1,0,0,1,0,0,1,72.0,Black,Mix
23858,Adoption,0,0,1,0,0,1,0,1,0,5.0,BiColor,Mix
23859,Adoption,0,0,1,0,0,1,0,1,0,12.0,BiColor,Mix
23860,Transfer,0,1,0,0,0,1,0,0,1,24.0,Tabby,Mix
23861,Return_to_owner,0,0,1,0,0,0,1,1,0,108.0,Other,Mix
23862,Adoption,0,0,1,0,0,0,1,1,0,6.0,BiColor,Mix
23863,Adoption,0,0,0,1,0,0,1,1,0,3.0,BiColor,Mix
23864,Adoption,1,0,0,0,0,1,0,1,0,4.0,Blue,Mix
23865,Transfer,1,0,0,0,0,1,0,0,1,1.0,Calico,Mix
23866,Return_to_owner,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23867,Return_to_owner,0,0,1,0,0,0,1,1,0,36.0,White,Mix
23868,Transfer,0,1,0,0,0,1,0,0,1,3.0,BiColor,Mix
23869,Adoption,0,0,1,0,0,1,0,1,0,132.0,BiColor,Mix
23870,Adoption,0,0,1,0,0,0,1,0,1,1.0,BiColor,Mix
23871,Transfer,0,0,0,1,0,0,1,1,0,156.0,BiColor,Mix
23872,Transfer,0,0,0,1,0,1,0,1,0,36.0,BiColor,Mix
23873,Return_to_owner,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23874,Died,1,0,0,0,0,0,1,0,1,3.0,BiColor,Mix
23875,Adoption,0,0,1,0,0,0,1,1,0,2.0,Buff,Mix
23876,Return_to_owner,0,1,0,0,0,0,1,1,0,72.0,BiColor,Mix
23877,Adoption,0,0,1,0,0,1,0,1,0,60.0,BiColor,Mix
23878,Return_to_owner,0,0,1,0,0,0,1,1,0,72.0,White,Mix
23879,Adoption,0,0,1,0,0,0,1,1,0,24.0,Tan,Mix
23880,Adoption,0,0,1,0,0,1,0,1,0,2.0,BiColor,Mix
23881,Return_to_owner,0,0,1,0,0,0,1,1,0,4.0,Other,Hybrid
23882,Transfer,0,0,0,1,0,1,0,1,0,2.0,Tortie,Mix
23883,Transfer,1,0,0,0,0,1,0,0,1,3.0,BiColor,Mix
23884,Adoption,0,0,1,0,0,0,1,0,1,4.0,BiColor,Hybrid
23885,Adoption,0,0,0,1,0,1,0,1,0,96.0,BiColor,Mix
23886,Transfer,0,0,0,0,1,1,0,1,0,0.25,BiColor,Mix
23887,Transfer,0,0,1,0,0,0,1,1,0,12.0,Other,Mix
23888,Adoption,0,0,1,0,0,0,1,1,0,12.0,BiColor,Hybrid
23889,Adoption,0,0,0,1,0,1,0,1,0,3.0,Tortie,Mix
23890,Return_to_owner,0,0,1,0,0,0,1,1,0,36.0,BiColor,Purebreed
23891,Adoption,0,0,0,1,0,0,1,1,0,3.0,BiColor,Mix
23892,Adoption,0,0,1,0,0,0,1,1,0,12.0,Black,Mix
23893,Transfer,0,0,0,0,1,1,0,1,0,1.0,Black,Mix
23894,Adoption,0,0,0,1,0,0,1,0,1,24.0,BiColor,Hybrid
23895,Return_to_owner,1,0,0,0,0,0,1,1,0,60.0,Black,Mix
23896,Transfer,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23897,Transfer,0,0,1,0,0,0,1,1,0,24.0,BiColor,Hybrid
23898,Return_to_owner,0,0,0,1,0,0,1,1,0,24.0,Black,Mix
23899,Return_to_owner,0,0,1,0,0,0,1,1,0,84.0,Tan,Mix
23900,Return_to_owner,0,0,0,1,0,0,1,1,0,10.0,Brown,Mix
23901,Adoption,0,0,1,0,0,0,1,1,0,2.0,BiColor,Mix
23902,Return_to_owner,0,0,1,0,0,0,1,1,0,144.0,Tricolor,Mix
23903,Transfer,0,1,0,0,0,1,0,0,1,1.0,Black,Mix
23904,Euthanasia,0,0,0,1,0,0,1,1,0,24.0,BiColor,Mix
23905,Adoption,0,0,0,1,0,1,0,0,1,2.0,Tortie,Mix
23906,Transfer,0,1,0,0,0,0,1,0,1,12.0,BiColor,Hybrid
23907,Transfer,0,1,0,0,0,0,1,1,0,36.0,BiColor,Hybrid
23908,Transfer,0,1,0,0,0,1,0,0,1,12.0,BiColor,Mix
23909,Transfer,0,1,0,0,0,1,0,0,1,0.75,BiColor,Mix
23910,Transfer,0,1,0,0,0,1,0,0,1,0.75,Tabby,Mix
23911,Adoption,0,0,1,0,0,0,1,1,0,24.0,Buff,Hybrid
23912,Transfer,0,0,1,0,0,1,0,1,0,5.0,Tabby,Mix
23913,Transfer,0,0,0,1,0,0,1,1,0,96.0,BiColor,Mix
23914,Adoption,0,0,0,1,0,0,1,1,0,12.0,BiColor,Mix
23915,Adoption,0,0,0,1,0,1,0,0,1,5.0,Tortie,Mix
23916,Adoption,0,0,1,0,0,0,1,1,0,60.0,BiColor,Mix
23917,Transfer,0,1,0,0,0,1,0,0,1,12.0,Tabby,Mix
23918,Adoption,0,0,0,1,0,0,1,1,0,72.0,Tricolor,Mix
23919,Transfer,0,1,0,0,0,0,1,1,0,12.0,BiColor,Hybrid
23920,Transfer,0,0,1,0,0,0,1,1,0,120.0,BiColor,Mix
23921,Adoption,0,0,1,0,0,0,1,1,0,24.0,BiColor,Mix
23922,Transfer,0,1,0,0,0,1,0,0,1,4.0,White,Mix
