,Outcome,Sex_Intact Female,Sex_Intact Male,Sex_Neutered Male,Sex_Spayed Female,Sex_Unknown,AnimalType_Cat,AnimalType_Dog,HasName,Age_in_Months,Adopted_Month,Adopted_Time,Colors,Breeds
21230,Adoption,0,0,0,1,0,0,1,1,12.0,5,15,13924,22298
21231,Adoption,0,0,0,1,0,1,0,1,8.0,1,12,2772,22298
21232,Transfer,0,0,1,0,0,0,1,1,10.0,1,16,13924,3040
21233,Adoption,0,0,0,1,0,0,1,1,24.0,2,17,13924,22298
21234,Adoption,0,0,1,0,0,0,1,0,10.0,4,17,13924,22298
21235,Adoption,0,0,0,1,0,1,0,1,5.0,12,2,3212,22298
21236,Adoption,0,0,1,0,0,1,0,1,2.0,8,15,532,22298
21237,Transfer,0,0,1,0,0,1,0,1,36.0,7,14,2292,22298
21238,Transfer,1,0,0,0,0,1,0,0,12.0,3,9,3212,22298
21239,Adoption,0,0,0,1,0,0,1,1,36.0,8,12,13924,3040
21240,Adoption,0,0,0,1,0,1,0,1,4.0,8,1,13924,22298
21241,Adoption,0,0,1,0,0,0,1,1,36.0,2,18,13924,22298
21242,Adoption,0,0,1,0,0,0,1,1,12.0,12,11,13924,22298
21243,Return_to_owner,0,1,0,0,0,0,1,1,24.0,5,7,13924,22298
21244,Adoption,0,0,0,1,0,0,1,1,24.0,6,19,2772,3040
21245,Adoption,0,0,0,1,0,1,0,1,2.0,8,17,13924,22298
21246,Adoption,0,0,1,0,0,0,1,0,12.0,12,11,13924,22298
21247,Adoption,0,0,0,1,0,1,0,0,2.0,10,14,13924,1391
21248,Adoption,0,0,0,1,0,0,1,0,12.0,6,18,2772,3040
21249,Transfer,0,0,0,1,0,0,1,1,36.0,3,14,13924,22298
21250,Transfer,1,0,0,0,0,1,0,0,0.75,5,16,517,22298
21251,Euthanasia,0,1,0,0,0,1,0,0,24.0,11,19,532,22298
21252,Transfer,0,0,0,0,1,1,0,0,24.0,3,9,13924,22298
21253,Adoption,0,0,0,1,0,0,1,0,1.0,6,16,13924,22298
21254,Euthanasia,0,1,0,0,0,0,1,0,24.0,10,16,2292,3040
21255,Return_to_owner,0,0,1,0,0,0,1,1,156.0,5,9,13924,22298
21256,Transfer,1,0,0,0,0,1,0,1,3.0,11,14,13924,22298
21257,Transfer,0,1,0,0,0,1,0,0,1.0,5,17,3212,22298
21258,Adoption,0,0,0,1,0,1,0,1,156.0,3,13,13924,22298
21259,Transfer,0,1,0,0,0,0,1,1,7.0,1,11,13924,22298
21260,Transfer,0,0,1,0,0,0,1,1,24.0,2,11,13924,22298
21261,Return_to_owner,0,0,0,1,0,0,1,1,60.0,1,3,2772,3040
21262,Transfer,0,0,0,1,0,1,0,1,24.0,12,15,532,22298
21263,Transfer,0,0,1,0,0,0,1,1,12.0,1,24,13924,22298
21264,Adoption,0,0,0,1,0,1,0,1,36.0,7,10,532,22298
21265,Return_to_owner,0,0,1,0,0,1,0,1,24.0,6,11,2292,22298
21266,Return_to_owner,0,0,0,1,0,0,1,1,24.0,8,12,13924,22298
21267,Transfer,0,1,0,0,0,1,0,0,1.0,6,15,2292,22298
21268,Adoption,0,0,1,0,0,0,1,0,3.0,5,18,13924,22298
21269,Adoption,0,0,1,0,0,0,1,1,2.0,11,11,13924,3040
21270,Return_to_owner,0,1,0,0,0,1,0,1,24.0,12,18,3212,22298
21271,Return_to_owner,0,0,0,1,0,0,1,1,48.0,8,18,13924,22298
21272,Transfer,0,1,0,0,0,0,1,1,5.0,4,15,2292,3040
21273,Adoption,1,0,0,0,0,1,0,1,2.0,7,7,517,22298
21274,Return_to_owner,0,0,1,0,0,0,1,1,9.0,5,5,13924,3040
21275,Adoption,0,0,0,1,0,0,1,1,6.0,3,14,2292,3040
21276,Transfer,0,0,0,1,0,0,1,1,24.0,10,7,628,22298
21277,Adoption,0,0,1,0,0,1,0,0,132.0,12,12,13924,22298
21278,Return_to_owner,0,1,0,0,0,0,1,1,120.0,4,5,628,22298
21279,Transfer,1,0,0,0,0,1,0,0,0.0,7,14,3212,22298
21280,Return_to_owner,1,0,0,0,0,0,1,1,24.0,7,11,13924,22298
21281,Adoption,0,0,1,0,0,0,1,1,12.0,10,5,13924,22298
21282,Transfer,0,1,0,0,0,0,1,1,72.0,9,11,13924,1391
21283,Adoption,0,0,0,1,0,0,1,1,48.0,10,11,13924,22298
21284,Adoption,0,0,0,1,0,0,1,1,84.0,10,11,2772,22298
21285,Adoption,0,0,0,1,0,1,0,1,3.0,12,9,517,22298
21286,Transfer,0,1,0,0,0,1,0,0,0.5,4,15,13924,22298
21287,Adoption,0,0,1,0,0,0,1,0,2.0,5,4,13924,22298
21288,Transfer,0,1,0,0,0,1,0,0,0.75,9,10,13924,22298
21289,Return_to_owner,0,1,0,0,0,0,1,1,12.0,5,18,2292,22298
21290,Transfer,1,0,0,0,0,1,0,0,12.0,1,12,13924,22298
21291,Return_to_owner,0,1,0,0,0,0,1,1,72.0,10,11,13924,22298
21292,Adoption,0,0,0,1,0,0,1,1,24.0,8,11,13924,22298
21293,Return_to_owner,0,0,0,1,0,0,1,1,84.0,11,12,2772,22298
21294,Return_to_owner,0,0,0,1,0,0,1,1,108.0,7,10,13924,22298
21295,Transfer,1,0,0,0,0,0,1,0,1.0,4,14,13924,3040
21296,Transfer,1,0,0,0,0,1,0,0,6.0,10,16,13924,22298
21297,Return_to_owner,0,0,1,0,0,0,1,1,10.0,4,17,13924,3040
21298,Adoption,0,0,1,0,0,0,1,0,12.0,9,1,13924,22298
21299,Transfer,0,0,1,0,0,0,1,1,5.0,4,3,13924,22298
21300,Adoption,0,0,1,0,0,0,1,1,6.0,1,11,628,22298
21301,Transfer,1,0,0,0,0,1,0,0,0.75,10,15,3212,22298
21302,Transfer,0,0,1,0,0,0,1,1,60.0,10,9,2292,22298
21303,Transfer,0,0,0,0,1,1,0,0,0.5,9,16,3212,22298
21304,Adoption,0,0,1,0,0,1,0,1,4.0,10,13,2292,22298
21305,Return_to_owner,0,0,1,0,0,0,1,1,36.0,4,17,2772,22298
21306,Adoption,0,0,1,0,0,1,0,1,6.0,10,8,3212,22298
21307,Adoption,0,0,1,0,0,0,1,1,12.0,10,9,13924,22298
21308,Adoption,0,0,1,0,0,1,0,1,5.0,10,18,3212,22298
21309,Transfer,0,0,0,0,1,1,0,0,0.75,8,17,517,22298
21310,Transfer,0,1,0,0,0,1,0,1,1.0,5,17,532,22298
21311,Adoption,0,0,1,0,0,0,1,1,96.0,9,18,628,22298
21312,Return_to_owner,0,0,0,1,0,0,1,1,36.0,4,15,2772,22298
21313,Transfer,0,0,1,0,0,0,1,1,132.0,3,11,13924,22298
21314,Adoption,0,0,0,1,0,0,1,1,60.0,12,1,13924,22298
21315,Return_to_owner,1,0,0,0,0,1,0,0,0.5,7,4,2772,22298
21316,Transfer,0,0,0,1,0,0,1,1,48.0,10,16,2772,1391
21317,Transfer,0,0,0,1,0,0,1,0,5.0,11,3,13924,22298
21318,Adoption,0,0,1,0,0,1,0,1,2.0,9,17,3212,22298
21319,Transfer,1,0,0,0,0,1,0,0,4.0,3,16,13924,22298
21320,Return_to_owner,0,0,1,0,0,1,0,1,72.0,4,12,2772,22298
21321,Return_to_owner,0,0,1,0,0,0,1,1,36.0,9,5,13924,22298
21322,Return_to_owner,0,0,0,1,0,0,1,1,48.0,4,17,13924,22298
21323,Adoption,0,0,1,0,0,1,0,1,1.0,1,16,3212,22298
21324,Transfer,0,1,0,0,0,0,1,1,120.0,5,11,13924,1391
21325,Transfer,0,0,0,0,1,1,0,0,0.75,7,15,3212,22298
21326,Adoption,0,0,1,0,0,0,1,1,24.0,4,18,13924,22298
21327,Transfer,0,0,1,0,0,0,1,1,24.0,12,12,2772,1391
21328,Euthanasia,0,1,0,0,0,1,0,0,2.0,11,8,13924,22298
21329,Transfer,1,0,0,0,0,1,0,0,0.75,1,10,13924,22298
21330,Return_to_owner,0,0,0,1,0,0,1,1,9.0,10,18,628,22298
21331,Euthanasia,0,1,0,0,0,1,0,0,12.0,5,16,3212,22298
21332,Euthanasia,1,0,0,0,0,0,1,0,60.0,5,11,932,22298
21333,Return_to_owner,0,0,0,1,0,0,1,1,8.0,4,17,13924,3040
21334,Adoption,0,0,0,1,0,0,1,0,2.0,10,12,639,3040
21335,Adoption,0,0,1,0,0,0,1,0,12.0,7,17,13924,22298
21336,Transfer,0,0,1,0,0,0,1,0,2.0,9,11,13924,22298
21337,Adoption,0,0,1,0,0,0,1,1,36.0,5,16,639,22298
21338,Return_to_owner,0,0,1,0,0,0,1,1,72.0,2,18,2292,22298
21339,Adoption,0,0,0,1,0,1,0,1,5.0,10,12,3212,22298
21340,Adoption,0,0,0,1,0,1,0,1,12.0,5,8,13924,22298
21341,Transfer,0,0,1,0,0,0,1,0,4.0,6,12,13924,22298
21342,Euthanasia,0,0,1,0,0,0,1,1,24.0,11,16,13924,1391
21343,Transfer,1,0,0,0,0,1,0,0,0.5,4,15,13924,22298
21344,Adoption,0,0,0,1,0,0,1,1,48.0,6,13,13924,3040
21345,Adoption,0,0,1,0,0,0,1,0,1.0,5,7,2772,22298
21346,Euthanasia,0,0,0,1,0,1,0,1,7.0,10,16,3212,22298
21347,Return_to_owner,0,0,0,1,0,0,1,1,24.0,12,4,2292,22298
21348,Adoption,0,0,0,1,0,1,0,1,6.0,3,6,13924,22298
21349,Adoption,0,0,0,1,0,1,0,1,2.0,7,2,2772,22298
21350,Transfer,0,1,0,0,0,1,0,0,0.75,6,18,2292,22298
21351,Return_to_owner,0,0,1,0,0,0,1,1,156.0,6,9,2772,3040
21352,Return_to_owner,0,0,1,0,0,0,1,1,48.0,10,17,2772,22298
21353,Transfer,1,0,0,0,0,1,0,0,12.0,11,9,517,22298
21354,Adoption,0,0,1,0,0,1,0,1,2.0,8,1,3212,22298
21355,Return_to_owner,0,0,1,0,0,0,1,1,108.0,12,18,2772,22298
21356,Adoption,0,0,0,1,0,1,0,1,2.0,7,20,3212,22298
21357,Euthanasia,0,1,0,0,0,1,0,0,120.0,5,16,932,22298
21358,Adoption,0,0,0,1,0,1,0,1,3.0,12,1,2292,22298
21359,Adoption,0,0,1,0,0,0,1,1,10.0,12,4,13924,22298
21360,Transfer,1,0,0,0,0,1,0,1,1.0,8,14,13924,22298
21361,Adoption,0,0,1,0,0,1,0,1,84.0,8,18,13924,22298
21362,Adoption,0,0,0,1,0,1,0,1,24.0,2,11,2292,22298
21363,Transfer,0,0,0,1,0,0,1,1,96.0,11,24,13924,3040
21364,Transfer,0,0,0,1,0,0,1,1,12.0,12,12,13924,22298
21365,Adoption,0,0,1,0,0,0,1,1,48.0,10,17,639,22298
21366,Adoption,0,0,0,1,0,0,1,0,60.0,9,8,13924,22298
21367,Return_to_owner,0,1,0,0,0,0,1,1,24.0,4,18,13924,22298
21368,Return_to_owner,0,0,1,0,0,0,1,0,12.0,2,14,2772,22298
21369,Transfer,0,1,0,0,0,0,1,0,4.0,8,11,13924,3040
21370,Return_to_owner,0,0,1,0,0,1,0,1,24.0,2,13,532,22298
21371,Transfer,0,0,0,0,1,1,0,0,0.0,4,13,3212,22298
21372,Adoption,0,0,0,1,0,0,1,0,1.0,9,17,2772,3040
21373,Transfer,1,0,0,0,0,1,0,0,0.5,9,14,13924,22298
21374,Return_to_owner,0,0,1,0,0,0,1,1,84.0,11,12,2292,22298
21375,Euthanasia,1,0,0,0,0,0,1,0,24.0,6,1,628,22298
21376,Transfer,0,1,0,0,0,1,0,0,0.5,6,16,2292,22298
21377,Adoption,0,0,0,1,0,0,1,1,10.0,10,13,13924,22298
21378,Return_to_owner,0,0,0,1,0,0,1,1,36.0,4,16,13924,3040
21379,Adoption,0,1,0,0,0,0,1,1,24.0,7,16,13924,3040
21380,Transfer,0,0,0,1,0,0,1,1,24.0,8,10,2292,1391
21381,Transfer,1,0,0,0,0,0,1,1,24.0,8,11,13924,22298
21382,Adoption,0,1,0,0,0,0,1,1,180.0,11,11,2292,22298
21383,Adoption,0,0,0,1,0,0,1,1,12.0,1,18,2772,22298
21384,Adoption,0,0,1,0,0,0,1,1,24.0,2,15,628,22298
21385,Euthanasia,0,1,0,0,0,0,1,1,108.0,6,16,2772,3040
21386,Return_to_owner,1,0,0,0,0,0,1,1,12.0,1,17,13924,1391
21387,Adoption,0,0,1,0,0,1,0,1,2.0,8,8,3212,22298
21388,Adoption,0,0,0,1,0,0,1,1,24.0,10,18,13924,22298
21389,Euthanasia,0,0,0,0,1,1,0,0,84.0,5,14,13924,22298
21390,Adoption,0,0,0,1,0,0,1,1,12.0,6,3,13924,22298
21391,Adoption,0,0,0,1,0,0,1,1,1.0,2,17,639,22298
21392,Adoption,0,0,1,0,0,1,0,1,8.0,4,13,13924,22298
21393,Transfer,0,0,1,0,0,0,1,0,3.0,6,2,13924,3040
21394,Transfer,0,0,1,0,0,1,0,1,9.0,4,16,3212,22298
21395,Return_to_owner,0,0,1,0,0,0,1,1,180.0,9,11,13924,22298
21396,Transfer,1,0,0,0,0,1,0,0,0.75,10,15,530,22298
21397,Return_to_owner,1,0,0,0,0,0,1,0,1.0,2,17,13924,22298
21398,Adoption,0,0,0,1,0,0,1,0,3.0,11,14,13924,22298
21399,Transfer,0,1,0,0,0,1,0,1,12.0,10,16,3212,22298
21400,Transfer,0,0,1,0,0,1,0,0,5.0,12,18,3212,22298
21401,Adoption,0,0,1,0,0,0,1,1,2.0,8,13,13924,3040
21402,Transfer,1,0,0,0,0,0,1,1,12.0,12,15,2772,22298
21403,Adoption,0,0,0,1,0,1,0,1,12.0,5,18,2772,22298
21404,Transfer,0,1,0,0,0,1,0,0,0.25,7,15,2772,22298
21405,Adoption,0,0,0,1,0,0,1,1,24.0,5,12,13924,22298
21406,Return_to_owner,0,0,0,1,0,0,1,1,24.0,7,17,13924,22298
21407,Adoption,0,0,1,0,0,1,0,1,8.0,9,18,13924,22298
21408,Return_to_owner,0,1,0,0,0,0,1,1,36.0,6,11,13924,22298
21409,Transfer,0,0,0,0,1,1,0,0,0.0,4,15,2772,22298
21410,Return_to_owner,0,0,1,0,0,0,1,1,11.0,11,16,13924,3040
21411,Adoption,0,0,1,0,0,0,1,1,7.0,10,16,639,22298
21412,Return_to_owner,0,1,0,0,0,0,1,1,12.0,1,17,13924,22298
21413,Return_to_owner,0,0,0,1,0,0,1,1,12.0,1,13,13924,22298
21414,Transfer,0,0,1,0,0,0,1,0,4.0,1,7,13924,22298
21415,Adoption,0,0,1,0,0,0,1,1,120.0,7,8,13924,1391
21416,Adoption,0,0,1,0,0,1,0,1,2.0,9,11,13924,22298
21417,Transfer,1,0,0,0,0,0,1,0,3.0,1,13,13924,3040
21418,Adoption,0,0,1,0,0,0,1,1,36.0,10,16,13924,22298
21419,Transfer,0,1,0,0,0,0,1,1,36.0,11,12,13924,3040
21420,Transfer,1,0,0,0,0,1,0,0,0.5,8,14,3212,22298
21421,Adoption,0,0,1,0,0,0,1,1,60.0,10,9,13924,22298
21422,Adoption,0,0,1,0,0,0,1,1,10.0,3,16,2772,22298
21423,Euthanasia,1,0,0,0,0,0,1,1,24.0,9,9,13924,22298
21424,Adoption,0,0,0,1,0,0,1,1,11.0,1,17,13924,3040
21425,Adoption,0,0,0,1,0,0,1,1,12.0,2,15,13924,22298
21426,Euthanasia,0,0,1,0,0,0,1,1,72.0,7,15,13924,22298
21427,Return_to_owner,0,0,0,1,0,0,1,1,96.0,7,17,2772,22298
21428,Return_to_owner,0,0,1,0,0,0,1,1,24.0,3,14,932,22298
21429,Transfer,0,0,1,0,0,0,1,1,96.0,10,11,13924,22298
21430,Adoption,0,0,0,1,0,0,1,1,12.0,7,12,628,22298
21431,Transfer,1,0,0,0,0,1,0,0,1.0,5,9,3212,22298
21432,Transfer,1,0,0,0,0,1,0,0,12.0,10,9,530,22298
21433,Transfer,1,0,0,0,0,1,0,1,36.0,10,10,13924,22298
21434,Adoption,0,0,0,1,0,1,0,1,2.0,9,14,2772,22298
21435,Transfer,0,0,0,1,0,1,0,0,12.0,7,10,3212,22298
21436,Transfer,0,0,1,0,0,0,1,0,12.0,5,16,2772,22298
21437,Adoption,0,0,1,0,0,0,1,1,60.0,3,5,13924,22298
21438,Euthanasia,0,1,0,0,0,0,1,0,24.0,2,6,639,22298
21439,Adoption,0,0,1,0,0,0,1,1,24.0,11,18,639,22298
21440,Return_to_owner,0,0,1,0,0,0,1,1,72.0,12,11,13924,3040
21441,Transfer,0,0,0,1,0,0,1,1,36.0,10,11,13924,3040
21442,Transfer,0,0,1,0,0,1,0,1,3.0,11,13,2292,22298
21443,Adoption,0,0,1,0,0,1,0,1,2.0,10,17,13924,22298
21444,Adoption,0,0,1,0,0,0,1,1,48.0,5,16,13924,22298
21445,Transfer,0,0,0,1,0,1,0,0,6.0,12,19,2292,22298
21446,Adoption,0,0,1,0,0,0,1,0,6.0,4,18,2772,22298
21447,Adoption,0,0,1,0,0,0,1,1,36.0,1,11,13924,22298
21448,Adoption,0,0,0,1,0,0,1,1,48.0,8,14,2772,22298
21449,Adoption,0,0,0,1,0,0,1,1,12.0,1,13,13924,22298
21450,Adoption,0,0,1,0,0,0,1,1,24.0,5,8,13924,22298
21451,Adoption,0,0,0,1,0,0,1,1,48.0,8,14,13924,22298
21452,Adoption,0,0,1,0,0,1,0,1,3.0,7,19,2772,22298
21453,Adoption,0,0,0,1,0,0,1,1,10.0,11,17,13924,3040
21454,Adoption,0,0,0,1,0,1,0,0,2.0,8,17,517,22298
21455,Transfer,0,0,1,0,0,0,1,0,12.0,3,13,13924,22298
21456,Adoption,0,0,0,1,0,0,1,1,2.0,10,14,13924,22298
21457,Transfer,1,0,0,0,0,0,1,1,1.0,8,12,2772,1391
21458,Transfer,0,0,1,0,0,0,1,1,24.0,3,16,2772,22298
21459,Transfer,1,0,0,0,0,0,1,1,72.0,7,6,2772,22298
21460,Adoption,0,0,1,0,0,0,1,1,24.0,4,15,628,22298
21461,Return_to_owner,0,0,1,0,0,0,1,1,12.0,11,13,13924,22298
21462,Transfer,1,0,0,0,0,1,0,1,12.0,7,11,517,22298
21463,Return_to_owner,0,0,0,1,0,0,1,1,12.0,10,13,13924,22298
21464,Adoption,0,0,1,0,0,0,1,1,48.0,5,13,13924,22298
21465,Adoption,0,0,1,0,0,1,0,0,3.0,7,17,13924,22298
21466,Transfer,1,0,0,0,0,0,1,1,2.0,2,18,2772,3040
21467,Adoption,0,0,0,1,0,0,1,1,12.0,10,24,13924,22298
21468,Return_to_owner,0,0,0,1,0,0,1,1,72.0,10,14,2772,22298
21469,Transfer,0,0,0,1,0,1,0,1,120.0,12,14,13924,22298
21470,Euthanasia,0,0,1,0,0,1,0,1,84.0,10,14,3212,22298
21471,Adoption,0,0,1,0,0,1,0,1,3.0,12,12,13924,22298
21472,Adoption,0,0,1,0,0,0,1,1,12.0,2,8,13924,22298
21473,Return_to_owner,0,0,1,0,0,0,1,1,48.0,11,8,13924,1391
21474,Adoption,0,0,0,1,0,0,1,1,2.0,10,4,13924,22298
21475,Adoption,0,0,1,0,0,0,1,1,36.0,3,15,13924,22298
21476,Return_to_owner,0,0,0,1,0,0,1,1,72.0,8,16,13924,22298
21477,Transfer,0,0,0,1,0,0,1,1,24.0,9,11,2292,22298
21478,Adoption,0,0,0,1,0,1,0,0,6.0,9,13,13924,22298
21479,Return_to_owner,0,0,1,0,0,0,1,1,144.0,12,12,2772,22298
21480,Transfer,0,1,0,0,0,1,0,1,2.0,11,8,13924,22298
21481,Adoption,0,0,1,0,0,1,0,1,3.0,12,12,13924,22298
21482,Adoption,0,0,1,0,0,0,1,1,24.0,10,16,13924,22298
21483,Return_to_owner,0,0,0,1,0,0,1,1,120.0,10,12,2772,22298
21484,Adoption,0,0,1,0,0,1,0,1,36.0,7,18,13924,22298
21485,Return_to_owner,0,0,0,1,0,0,1,1,5.0,12,16,13924,22298
21486,Return_to_owner,0,0,1,0,0,0,1,1,12.0,9,17,13924,22298
21487,Transfer,1,0,0,0,0,1,0,0,0.75,4,14,3212,22298
21488,Adoption,0,0,0,1,0,1,0,1,5.0,12,12,13924,22298
21489,Transfer,0,0,0,1,0,1,0,1,11.0,12,15,2292,3040
21490,Adoption,0,0,0,1,0,0,1,1,24.0,10,2,13924,22298
21491,Return_to_owner,0,0,0,1,0,0,1,1,12.0,5,18,13924,22298
21492,Transfer,0,0,1,0,0,0,1,1,3.0,9,13,13924,22298
21493,Euthanasia,0,1,0,0,0,0,1,1,24.0,12,17,13924,22298
21494,Adoption,0,0,1,0,0,1,0,1,2.0,1,13,3212,22298
21495,Transfer,1,0,0,0,0,1,0,0,4.0,11,9,3212,22298
21496,Adoption,0,0,1,0,0,0,1,1,24.0,3,11,13924,22298
21497,Adoption,0,0,0,1,0,1,0,1,2.0,11,19,3212,22298
21498,Return_to_owner,0,1,0,0,0,0,1,1,84.0,12,18,13924,22298
21499,Adoption,0,0,0,1,0,0,1,1,2.0,1,18,13924,3040
21500,Euthanasia,0,0,1,0,0,1,0,1,24.0,10,9,3212,22298
21501,Transfer,0,0,0,0,1,1,0,0,0.0,6,13,2772,22298
21502,Transfer,0,0,0,0,1,1,0,0,0.5,6,15,13924,22298
21503,Adoption,0,0,1,0,0,1,0,1,7.0,11,1,3212,22298
21504,Transfer,0,1,0,0,0,0,1,1,84.0,4,3,639,22298
21505,Adoption,0,0,0,1,0,1,0,1,2.0,7,17,532,22298
21506,Adoption,0,0,0,1,0,1,0,0,2.0,11,12,3212,22298
21507,Adoption,0,0,0,1,0,1,0,1,4.0,9,1,3212,22298
21508,Adoption,0,0,1,0,0,0,1,1,12.0,5,18,13924,3040
21509,Adoption,0,0,0,1,0,0,1,1,3.0,10,7,13924,22298
21510,Adoption,0,0,1,0,0,1,0,1,2.0,12,2,532,3040
21511,Transfer,0,0,0,1,0,0,1,1,36.0,8,13,13924,22298
21512,Adoption,0,0,1,0,0,0,1,1,60.0,1,13,13924,1391
21513,Transfer,0,1,0,0,0,0,1,1,12.0,2,24,2292,22298
21514,Adoption,0,0,1,0,0,0,1,0,12.0,3,16,13924,22298
21515,Transfer,1,0,0,0,0,0,1,1,60.0,12,14,2772,22298
21516,Adoption,0,0,0,1,0,1,0,0,1.0,6,15,2772,22298
21517,Adoption,0,0,0,1,0,1,0,0,2.0,3,16,517,22298
21518,Adoption,0,0,1,0,0,0,1,1,12.0,3,12,13924,22298
21519,Transfer,1,0,0,0,0,1,0,0,1.0,5,14,3212,22298
21520,Adoption,0,0,1,0,0,0,1,1,5.0,2,17,2772,22298
21521,Transfer,0,0,1,0,0,1,0,1,36.0,9,15,3212,22298
21522,Adoption,0,0,0,1,0,0,1,1,2.0,1,16,2772,22298
21523,Transfer,0,1,0,0,0,1,0,0,-1.0,2,10,2772,22298
21524,Adoption,0,0,0,1,0,0,1,1,24.0,2,5,2772,22298
21525,Adoption,0,0,1,0,0,1,0,1,2.0,10,12,3212,22298
21526,Transfer,0,0,1,0,0,0,1,1,36.0,5,15,2772,22298
21527,Transfer,1,0,0,0,0,1,0,0,24.0,9,12,530,22298
21528,Return_to_owner,0,1,0,0,0,0,1,1,24.0,10,18,13924,1391
21529,Adoption,0,0,0,1,0,0,1,1,12.0,1,18,13924,22298
21530,Return_to_owner,0,0,0,1,0,0,1,1,96.0,11,10,2772,22298
21531,Adoption,0,0,0,1,0,1,0,1,3.0,12,17,13924,22298
21532,Transfer,0,1,0,0,0,1,0,0,5.0,8,9,532,22298
21533,Transfer,0,0,1,0,0,0,1,1,9.0,2,24,13924,22298
21534,Transfer,1,0,0,0,0,1,0,0,4.0,8,9,2292,22298
21535,Return_to_owner,0,0,0,1,0,0,1,1,12.0,11,12,2772,3040
21536,Transfer,0,0,0,1,0,1,0,1,24.0,7,14,3212,22298
21537,Return_to_owner,0,0,0,1,0,0,1,1,10.0,5,15,13924,22298
21538,Euthanasia,0,0,1,0,0,0,1,1,12.0,12,10,13924,3040
21539,Transfer,1,0,0,0,0,1,0,0,3.0,11,14,2772,22298
21540,Adoption,0,0,1,0,0,0,1,1,2.0,6,5,932,22298
21541,Transfer,0,1,0,0,0,1,0,1,1.0,9,15,3212,22298
21542,Transfer,0,0,0,0,1,1,0,0,36.0,1,17,2292,22298
21543,Adoption,0,0,0,1,0,0,1,1,8.0,12,11,13924,22298
21544,Return_to_owner,0,0,1,0,0,0,1,1,24.0,12,18,2292,22298
21545,Adoption,0,0,1,0,0,0,1,1,12.0,3,17,13924,22298
21546,Return_to_owner,0,0,0,1,0,0,1,1,24.0,10,13,13924,22298
21547,Adoption,0,0,1,0,0,0,1,1,24.0,12,15,932,22298
21548,Transfer,1,0,0,0,0,0,1,0,24.0,10,13,2772,22298
21549,Adoption,0,0,0,1,0,0,1,1,72.0,7,5,628,22298
21550,Adoption,0,0,0,1,0,1,0,0,2.0,11,16,3212,22298
21551,Adoption,0,0,0,1,0,0,1,1,2.0,3,1,2772,22298
21552,Adoption,0,0,1,0,0,1,0,1,2.0,11,18,3212,22298
21553,Return_to_owner,0,0,0,1,0,0,1,1,24.0,3,18,13924,3040
21554,Euthanasia,0,0,0,1,0,0,1,1,144.0,10,11,13924,22298
21555,Transfer,1,0,0,0,0,1,0,0,6.0,3,14,517,22298
21556,Died,0,0,1,0,0,0,1,1,24.0,1,17,13924,22298
21557,Adoption,0,0,0,1,0,0,1,1,108.0,2,11,13924,1391
21558,Transfer,0,1,0,0,0,0,1,1,36.0,9,9,13924,22298
21559,Transfer,0,0,0,1,0,0,1,1,7.0,8,11,2772,22298
21560,Adoption,0,0,0,1,0,0,1,1,12.0,11,2,639,22298
21561,Transfer,0,0,1,0,0,0,1,1,60.0,1,12,932,3040
21562,Return_to_owner,0,0,1,0,0,0,1,1,96.0,8,12,13924,22298
21563,Return_to_owner,0,1,0,0,0,0,1,1,12.0,1,1,13924,22298
21564,Adoption,0,0,1,0,0,0,1,1,12.0,5,13,13924,22298
21565,Return_to_owner,0,0,0,1,0,0,1,1,12.0,10,18,13924,22298
21566,Adoption,0,0,0,1,0,1,0,1,2.0,7,17,13924,22298
21567,Return_to_owner,0,0,1,0,0,0,1,1,48.0,10,16,2772,22298
21568,Euthanasia,1,0,0,0,0,1,0,0,7.0,8,9,13924,22298
21569,Adoption,0,0,1,0,0,1,0,1,12.0,9,16,13924,22298
21570,Euthanasia,0,0,0,0,1,1,0,0,1.0,5,10,3212,22298
21571,Adoption,0,0,0,1,0,1,0,0,2.0,11,17,3212,22298
21572,Adoption,0,0,1,0,0,1,0,1,180.0,9,12,13924,22298
21573,Return_to_owner,0,0,1,0,0,0,1,1,120.0,4,14,13924,22298
21574,Transfer,0,0,0,0,1,1,0,0,0.25,4,4,3212,22298
21575,Adoption,0,0,1,0,0,1,0,1,3.0,11,13,13924,22298
21576,Return_to_owner,0,0,0,1,0,0,1,1,72.0,7,11,13924,1391
21577,Adoption,0,0,0,1,0,0,1,1,36.0,10,13,13924,22298
21578,Transfer,0,0,1,0,0,0,1,1,12.0,12,17,13924,3040
21579,Transfer,1,0,0,0,0,1,0,0,0.0,7,10,13924,22298
21580,Adoption,0,0,1,0,0,0,1,1,12.0,12,7,2772,22298
21581,Adoption,0,0,0,1,0,0,1,0,36.0,4,7,13924,22298
21582,Transfer,0,0,1,0,0,1,0,1,120.0,10,11,3212,22298
21583,Adoption,0,0,1,0,0,0,1,0,3.0,5,18,13924,22298
21584,Transfer,0,0,1,0,0,0,1,1,84.0,11,13,13924,22298
21585,Transfer,1,0,0,0,0,1,0,0,3.0,7,9,2772,22298
21586,Adoption,0,0,1,0,0,1,0,1,3.0,7,18,13924,22298
21587,Adoption,0,0,0,1,0,1,0,1,72.0,6,14,2292,22298
21588,Transfer,0,0,1,0,0,0,1,1,5.0,7,18,13924,3040
21589,Adoption,0,0,1,0,0,1,0,1,3.0,12,6,13924,22298
